45:16.1	LOCATION	user_Lidetexe	rotation_parent	"ORIGIN(x,y,z):"	-0.09006418	-0.01409869	-0.006878439	"Direction(x,y,z):"	0.1001358	-0.2409419	0.96536
45:17.1	LOCATION	user_Lidetexe	wall 4	"ORIGIN(x,y,z):"	-0.09006418	-0.01409869	-0.006878439	"Direction(x,y,z):"	0.1001358	-0.2409419	0.96536
45:19.4	LOCATION	user_Lidetexe	rotation_parent	"ORIGIN(x,y,z):"	-0.09006418	-0.01409869	-0.006878439	"Direction(x,y,z):"	0.1001358	-0.2409419	0.96536
45:20.9	LOCATION	user_Lidetexe	wall 4	"ORIGIN(x,y,z):"	-0.09006418	-0.01409869	-0.006878439	"Direction(x,y,z):"	0.1001358	-0.2409419	0.96536
45:22.3	LOCATION	user_Lidetexe	rotation_parent	"ORIGIN(x,y,z):"	-0.09006418	-0.01409869	-0.006878439	"Direction(x,y,z):"	0.1001358	-0.2409419	0.96536
45:25.0	LOCATION	user_Lidetexe	wall 4	"ORIGIN(x,y,z):"	-0.09006418	-0.01409869	-0.006878439	"Direction(x,y,z):"	0.1001358	-0.2409419	0.96536
45:29.2	LOCATION	user_Lidetexe	metal	"ORIGIN(x,y,z):"	-1.401343	-0.09152509	1.006824	"Direction(x,y,z):"	0.9437688	-0.2345453	-0.233
45:31.8	LOCATION	user_Lidetexe	wall 4	"ORIGIN(x,y,z):"	-1.455744	-0.08500889	1.002726	"Direction(x,y,z):"	0.6949623	-0.1870172	0.6942996
45:32.0	LOCATION	user_Lidetexe	Trash	"ORIGIN(x,y,z):"	-1.464238	-0.08318406	1.003988	"Direction(x,y,z):"	0.5408272	-0.1660845	0.8245738
45:50.2	LOCATION	user_Lidetexe	wall 4	"ORIGIN(x,y,z):"	-1.708856	-0.1026577	0.736661	"Direction(x,y,z):"	0.8731037	-0.2855379	-0.3951684
45:51.4	LOCATION	user_Lidetexe	floor	"ORIGIN(x,y,z):"	-1.703777	-0.1049981	0.7497389	"Direction(x,y,z):"	0.8879405	-0.4555905	0.06323773
45:51.6	LOCATION	user_Lidetexe	wall 4	"ORIGIN(x,y,z):"	-1.70345	-0.1049782	0.7480612	"Direction(x,y,z):"	0.8985885	-0.4281532	0.09603871
