15:52.9	LOCATION	user_Kynaputy	Trash	"ORIGIN(x,y,z):"	0.01662391	-0.004398481	-0.01564678	"Direction(x,y,z):"	0.03397719	-0.1362886	0.9900864
15:53.9	LOCATION	user_Kynaputy	wall 4	"ORIGIN(x,y,z):"	-0.000474319	-0.007999782	-0.02618227	"Direction(x,y,z):"	0.021299	-0.1722316	0.9848262
16:18.1	LOCATION	user_Xyjyciwy	wall	"ORIGIN(x,y,z):"	-0.004409207	-0.006209792	-0.01528497	"Direction(x,y,z):"	0.002908865	-0.1719346	0.9851041
16:18.3	LOCATION	user_Xyjyciwy	wall 4	"ORIGIN(x,y,z):"	-0.002373513	-0.006377779	-0.01646229	"Direction(x,y,z):"	0.003815529	-0.1730987	0.9848971
16:41.7	LOCATION	user_Tilapaele	Trash	"ORIGIN(x,y,z):"	0.004618526	-0.01049049	-0.007982317	"Direction(x,y,z):"	0.02962359	-0.1673028	0.9854604
17:13.9	LOCATION	user_Mylehokae	rotation_parent	"ORIGIN(x,y,z):"	0.007238755	-0.02124418	-0.04319857	"Direction(x,y,z):"	0.1358038	-0.2320876	0.963168
17:14.2	LOCATION	user_Mylehokae	wall 4	"ORIGIN(x,y,z):"	0.007238755	-0.02124418	-0.04319857	"Direction(x,y,z):"	0.1358038	-0.2320876	0.963168
17:48.6	LOCATION	user_Mylehokae	rotation_parent	"ORIGIN(x,y,z):"	0.007238755	-0.02124418	-0.04319857	"Direction(x,y,z):"	0.1358038	-0.2320876	0.963168
17:48.7	LOCATION	user_Mylehokae	wall 4	"ORIGIN(x,y,z):"	0.007238755	-0.02124418	-0.04319857	"Direction(x,y,z):"	0.1358038	-0.2320876	0.963168
18:37.8	LOCATION	user_SHynigory	Trash	"ORIGIN(x,y,z):"	0.002955723	-0.002059573	-0.001617327	"Direction(x,y,z):"	0.0220918	-0.1631643	0.9863515
18:38.1	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	-0.01078992	-0.001085054	-0.01233	"Direction(x,y,z):"	-0.09616707	-0.1991733	0.9752343
18:39.2	LOCATION	user_SHynigory	wall	"ORIGIN(x,y,z):"	-0.00789156	-0.003945916	0.003767017	"Direction(x,y,z):"	-0.01448706	-0.1740645	0.9846277
18:39.3	LOCATION	user_SHynigory	Trash	"ORIGIN(x,y,z):"	-0.008184843	-0.003627572	0.003893801	"Direction(x,y,z):"	-0.01365812	-0.168996	0.9855221
18:39.6	LOCATION	user_SHynigory	wall	"ORIGIN(x,y,z):"	-0.01322088	-0.00400698	0.003147341	"Direction(x,y,z):"	0.005570759	-0.1744524	0.9846498
18:39.7	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	-0.01325642	-0.004085056	0.003108411	"Direction(x,y,z):"	0.005670539	-0.1746199	0.9846196
18:40.9	LOCATION	user_SHynigory	rotation_parent	"ORIGIN(x,y,z):"	-0.01430455	-0.004046794	0.001733477	"Direction(x,y,z):"	0.008370039	-0.1771923	0.9841407
18:41.2	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	-0.01430455	-0.004046794	0.001733477	"Direction(x,y,z):"	0.008370039	-0.1771923	0.9841407
19:23.0	LOCATION	user_Kuqonolu	wall 4	"ORIGIN(x,y,z):"	-0.001083589	-0.005262513	0.004915327	"Direction(x,y,z):"	0.08415278	-0.1991625	0.9763466
20:13.9	LOCATION	user_Nizhyraje	rotation_parent	"ORIGIN(x,y,z):"	-0.0126405	0.00184861	0.006393597	"Direction(x,y,z):"	0.4942471	-0.0818257	0.8654619
20:14.0	LOCATION	user_SHynigory	rotation_parent	"ORIGIN(x,y,z):"	-0.01430455	-0.004046794	0.001733477	"Direction(x,y,z):"	0.008370039	-0.1771923	0.9841407
20:14.9	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	-0.01430455	-0.004046794	0.001733477	"Direction(x,y,z):"	0.008370039	-0.1771923	0.9841407
20:16.3	LOCATION	user_Nizhyraje	wall 4	"ORIGIN(x,y,z):"	-0.1539005	-0.4523083	0.3871022	"Direction(x,y,z):"	0.04750896	-0.06680455	0.9966344
20:23.5	LOCATION	user_Nizhyraje	wall	"ORIGIN(x,y,z):"	-0.2676145	-0.6522917	0.61224	"Direction(x,y,z):"	0.0286764	-0.04404639	0.9986178
20:23.6	LOCATION	user_Nizhyraje	wall 4	"ORIGIN(x,y,z):"	-0.2744932	-0.6165621	0.6270705	"Direction(x,y,z):"	0.04129069	-0.03398758	0.9985689
20:23.8	LOCATION	user_SHynigory	rotation_parent	"ORIGIN(x,y,z):"	-0.01430455	-0.004046794	0.001733477	"Direction(x,y,z):"	0.008370039	-0.1771923	0.9841407
20:24.9	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	-0.01430455	-0.004046794	0.001733477	"Direction(x,y,z):"	0.008370039	-0.1771923	0.9841407
20:25.5	LOCATION	user_Nizhyraje	rotation_parent	"ORIGIN(x,y,z):"	-0.5775486	-0.1106688	0.9337416	"Direction(x,y,z):"	0.8934862	-0.3776256	0.2430665
20:27.1	LOCATION	user_SHynigory	wall	"ORIGIN(x,y,z):"	0.03004638	-0.01338258	0.09025559	"Direction(x,y,z):"	-0.04920072	-0.1753002	0.9832848
20:27.3	LOCATION	user_SHynigory	rotation_parent	"ORIGIN(x,y,z):"	0.1763915	-0.04338819	0.3863957	"Direction(x,y,z):"	-0.3017761	-0.1710977	0.9379002
20:35.2	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	0.5652137	-0.1107414	1.045461	"Direction(x,y,z):"	-0.3299555	-0.2812175	0.901136
20:41.2	LOCATION	user_SHynigory	rotation_parent	"ORIGIN(x,y,z):"	0.5117052	-0.1102739	1.011431	"Direction(x,y,z):"	-0.3672227	-0.009605862	0.9300835
20:43.4	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	0.124702	-0.4546881	0.7870545	"Direction(x,y,z):"	-0.2201185	-0.06097206	0.9735658
20:49.2	LOCATION	user_SHynigory	floor	"ORIGIN(x,y,z):"	0.5336519	-0.1229014	1.089974	"Direction(x,y,z):"	-0.9056897	-0.3801747	0.1875989
20:49.3	LOCATION	user_SHynigory	wall 4	"ORIGIN(x,y,z):"	0.5386821	-0.1309182	1.090865	"Direction(x,y,z):"	-0.9065248	-0.3860204	0.1708829
20:49.5	LOCATION	user_SHynigory	floor	"ORIGIN(x,y,z):"	0.5599178	-0.1514665	1.090059	"Direction(x,y,z):"	-0.9237172	-0.352768	0.1493362
20:49.6	LOCATION	user_SHynigory	rotation_parent	"ORIGIN(x,y,z):"	0.5622987	-0.1495161	1.090903	"Direction(x,y,z):"	-0.9443114	-0.3047516	0.1241065
20:50.5	LOCATION	user_SHynigory	floor	"ORIGIN(x,y,z):"	0.5316533	-0.1660231	1.099234	"Direction(x,y,z):"	-0.9393605	-0.3425224	0.01674163
