35:51.2	LOCATION	user_Semucixi	rotation_parent	"ORIGIN(x,y,z):"	-0.001367833	-0.01677563	0.005972538	"Direction(x,y,z):"	0.1210082	-0.2911775	0.9489851
35:55.7	LOCATION	user_Semucixi	wall 4	"ORIGIN(x,y,z):"	-0.001367833	-0.01677563	0.005972538	"Direction(x,y,z):"	0.1210082	-0.2911775	0.9489851
36:09.8	LOCATION	user_Semucixi	wall	"ORIGIN(x,y,z):"	1.89542	0.06240939	0.8229951	"Direction(x,y,z):"	-0.5659053	-0.2045695	0.7986879
36:10.0	LOCATION	user_Semucixi	Trash	"ORIGIN(x,y,z):"	1.892385	0.06330217	0.8201402	"Direction(x,y,z):"	-0.5586137	-0.1967137	0.8057634
36:14.3	LOCATION	user_Semucixi	wall	"ORIGIN(x,y,z):"	1.735107	0.07339896	0.7246832	"Direction(x,y,z):"	-0.4991885	-0.207865	0.8411915
36:15.0	LOCATION	user_Semucixi	Trash	"ORIGIN(x,y,z):"	1.751062	0.06573951	0.7136132	"Direction(x,y,z):"	-0.4653791	-0.2071329	0.8605337
36:15.6	LOCATION	user_Semucixi	wall	"ORIGIN(x,y,z):"	1.752095	0.06047206	0.7039822	"Direction(x,y,z):"	-0.481996	-0.2033119	0.8522583
36:15.9	LOCATION	user_Semucixi	Trash	"ORIGIN(x,y,z):"	1.750901	0.05902433	0.7032595	"Direction(x,y,z):"	-0.4953299	-0.2007691	0.8451864
36:16.3	LOCATION	user_Semucixi	wall 4	"ORIGIN(x,y,z):"	1.750043	0.05805743	0.7047828	"Direction(x,y,z):"	-0.5535837	-0.1988516	0.8087046
36:17.6	LOCATION	user_Semucixi	wall	"ORIGIN(x,y,z):"	1.7584	0.0558193	0.7066856	"Direction(x,y,z):"	-0.471767	-0.2085588	0.8567024
36:18.0	LOCATION	user_Semucixi	Trash	"ORIGIN(x,y,z):"	1.763502	0.05591586	0.703729	"Direction(x,y,z):"	-0.4497117	-0.1955976	0.8714935
36:19.5	LOCATION	user_Semucixi	wall 4	"ORIGIN(x,y,z):"	1.754274	0.05770857	0.6915112	"Direction(x,y,z):"	-0.5555671	-0.1980493	0.8075405
36:23.6	LOCATION	user_Semucixi	Trash	"ORIGIN(x,y,z):"	1.738361	0.06215446	0.6937391	"Direction(x,y,z):"	-0.4642144	-0.1834483	0.8665169
36:23.9	LOCATION	user_Semucixi	wall	"ORIGIN(x,y,z):"	1.733619	0.06098171	0.6907864	"Direction(x,y,z):"	-0.5217458	-0.1986768	0.8296438
36:24.0	LOCATION	user_Semucixi	wall 4	"ORIGIN(x,y,z):"	1.732215	0.06068526	0.6899136	"Direction(x,y,z):"	-0.5317054	-0.2016954	0.8225621
