10:52.3	LOCATION	user_Bomowaeni	rotation_parent	"ORIGIN(x,y,z):"	0.01283772	-0.007915229	-0.04813263	"Direction(x,y,z):"	-0.01006989	-0.2150981	0.9765406
10:52.6	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	0.01283772	-0.007915229	-0.04813263	"Direction(x,y,z):"	-0.01006989	-0.2150981	0.9765406
11:02.4	LOCATION	user_Bomowaeni	rotation_parent	"ORIGIN(x,y,z):"	0.01283772	-0.007915229	-0.04813263	"Direction(x,y,z):"	-0.01006989	-0.2150981	0.9765406
11:05.1	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	0.01283772	-0.007915229	-0.04813263	"Direction(x,y,z):"	-0.01006989	-0.2150981	0.9765406
11:17.4	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	0.9487031	0.04451418	0.8835992	"Direction(x,y,z):"	-0.9247235	-0.3768619	0.05349313
11:17.8	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	0.947674	0.04414972	0.8779495	"Direction(x,y,z):"	-0.9189984	-0.3912817	0.04838135
11:21.8	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	0.933297	0.06164338	0.8908587	"Direction(x,y,z):"	-0.9377915	-0.3379708	-0.07951665
11:21.9	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	0.9929359	0.05401055	0.8538557	"Direction(x,y,z):"	-0.8502697	-0.5218197	-0.06888891
11:22.7	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.080081	0.06405355	0.7732505	"Direction(x,y,z):"	-0.889415	-0.3222216	-0.3242132
11:23.0	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.079595	0.06283556	0.7875077	"Direction(x,y,z):"	-0.8869936	-0.355323	-0.2949371
11:24.9	LOCATION	user_Bomowaeni	Trash	"ORIGIN(x,y,z):"	1.130912	0.08296736	0.9916743	"Direction(x,y,z):"	-0.3955618	-0.2308538	0.8889529
11:26.7	LOCATION	user_Bomowaeni	wall	"ORIGIN(x,y,z):"	1.137521	0.07345427	0.9955504	"Direction(x,y,z):"	-0.3489789	-0.2463885	0.9041606
11:26.8	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.138698	0.07201023	0.9967515	"Direction(x,y,z):"	-0.3469168	-0.2539345	0.9028654
11:27.1	LOCATION	user_Bomowaeni	wall	"ORIGIN(x,y,z):"	1.142594	0.06869087	1.000491	"Direction(x,y,z):"	-0.3422062	-0.2502894	0.9056767
11:27.2	LOCATION	user_Bomowaeni	Trash	"ORIGIN(x,y,z):"	1.14273	0.06922456	1.000401	"Direction(x,y,z):"	-0.3443291	-0.2436327	0.9066866
11:28.3	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.127156	0.07585818	0.9919301	"Direction(x,y,z):"	-0.5447325	-0.2758726	0.7919349
11:30.8	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.077284	0.06796432	0.894551	"Direction(x,y,z):"	-0.9388262	-0.3436771	0.02216739
11:30.9	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.042059	0.02405421	0.8785522	"Direction(x,y,z):"	-0.7934301	-0.6058558	-0.05837225
11:35.3	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.086754	0.008698938	0.8160148	"Direction(x,y,z):"	-0.5522764	-0.8233344	-0.1308098
11:35.6	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.100754	0.0127917	0.8503308	"Direction(x,y,z):"	-0.65001	-0.6529433	-0.3887827
11:52.3	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.08999	0.04448343	0.898639	"Direction(x,y,z):"	-0.924796	-0.357201	-0.1309955
11:55.1	LOCATION	user_Rymihisu	rotation_parent	"ORIGIN(x,y,z):"	-0.1413458	-0.02336773	-0.05375729	"Direction(x,y,z):"	-0.03660426	-0.2278413	0.9730099
11:55.6	LOCATION	user_Bomowaeni	rotation_parent	"ORIGIN(x,y,z):"	1.129471	0.07663552	0.9384199	"Direction(x,y,z):"	-0.9701294	-0.2351002	-0.05980635
11:55.7	LOCATION	user_Rymihisu	wall 4	"ORIGIN(x,y,z):"	-0.1413458	-0.02336773	-0.05375729	"Direction(x,y,z):"	-0.03660426	-0.2278413	0.9730099
11:55.9	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.124695	0.07771057	0.9383744	"Direction(x,y,z):"	-0.8790328	-0.4653973	-0.1034728
11:56.5	LOCATION	user_Bomowaeni	rotation_parent	"ORIGIN(x,y,z):"	1.137515	0.07275402	0.970799	"Direction(x,y,z):"	-0.9879225	-0.1544263	-0.01271129
11:57.6	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.146181	0.05122752	1.021077	"Direction(x,y,z):"	-0.7535113	-0.6389781	-0.1546864
11:58.8	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.103521	0.05175292	0.9183102	"Direction(x,y,z):"	-0.9338498	-0.3575835	0.007650494
12:01.9	LOCATION	user_Bomowaeni	rotation_parent	"ORIGIN(x,y,z):"	1.136897	0.07951882	0.9262998	"Direction(x,y,z):"	-0.9988645	-0.03333484	0.03403777
12:03.5	LOCATION	user_Rymihisu	rotation_parent	"ORIGIN(x,y,z):"	-2.254347	0.09866681	0.9685453	"Direction(x,y,z):"	0.9907263	-0.135873	-0.000269651
12:06.7	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.096248	0.0813318	0.9365678	"Direction(x,y,z):"	-0.7823058	-0.4074234	0.4711729
12:08.1	LOCATION	user_Bomowaeni	Trash	"ORIGIN(x,y,z):"	1.170976	0.06950226	0.9720261	"Direction(x,y,z):"	-0.3657301	-0.1891999	0.9112875
12:08.3	LOCATION	user_Rymihisu	paper	"ORIGIN(x,y,z):"	-2.157464	0.09172916	1.066571	"Direction(x,y,z):"	0.7491943	-0.4985725	0.4360428
12:08.9	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.160584	0.08705777	1.057124	"Direction(x,y,z):"	0.7909525	-0.5268618	0.3111441
12:09.1	LOCATION	user_Rymihisu	glass	"ORIGIN(x,y,z):"	-2.194067	0.07279685	1.018817	"Direction(x,y,z):"	0.7283632	-0.5074774	-0.4603844
12:09.2	LOCATION	user_Bomowaeni	plastic	"ORIGIN(x,y,z):"	1.084772	0.07834186	0.8753523	"Direction(x,y,z):"	-0.8724509	-0.3118618	0.37626
12:09.5	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.079346	0.06895	0.8879774	"Direction(x,y,z):"	-0.8747379	-0.4342367	0.2151099
12:10.1	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.324877	0.05647554	0.7900224	"Direction(x,y,z):"	0.7182783	-0.5476614	-0.4291192
12:10.1	LOCATION	user_Rymihisu	metal	"ORIGIN(x,y,z):"	-2.37983	0.06106186	0.7812017	"Direction(x,y,z):"	0.633029	-0.6373077	-0.4394464
12:10.7	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.402306	0.06150062	0.8293232	"Direction(x,y,z):"	0.7159629	-0.634008	-0.2922858
12:10.8	LOCATION	user_Rymihisu	paper	"ORIGIN(x,y,z):"	-2.479596	0.07052275	0.9348723	"Direction(x,y,z):"	0.744312	-0.4760495	0.4683766
12:11.2	LOCATION	user_Bomowaeni	plastic	"ORIGIN(x,y,z):"	1.089807	0.06399004	1.010603	"Direction(x,y,z):"	-0.9085777	-0.2983437	0.2923655
12:11.5	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.509406	0.08798448	0.884719	"Direction(x,y,z):"	0.8115169	-0.4711465	0.3456317
12:11.6	LOCATION	user_Rymihisu	glass	"ORIGIN(x,y,z):"	-2.534954	0.09359782	0.8549605	"Direction(x,y,z):"	0.8217438	-0.4482731	-0.3518355
12:11.8	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.088382	0.06560854	1.016604	"Direction(x,y,z):"	-0.8374587	-0.4129452	0.3579655
12:12.0	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.528259	0.09146789	0.8873232	"Direction(x,y,z):"	0.8499772	-0.4714952	-0.2350129
12:12.1	LOCATION	user_Rymihisu	paper	"ORIGIN(x,y,z):"	-2.51842	0.09258676	0.9704812	"Direction(x,y,z):"	0.7673497	-0.4356859	0.4704809
12:12.5	LOCATION	user_Bomowaeni	paper	"ORIGIN(x,y,z):"	1.149996	0.009662714	1.003755	"Direction(x,y,z):"	-0.2090187	-0.7140161	0.6682008
12:13.1	LOCATION	user_Bomowaeni	plastic	"ORIGIN(x,y,z):"	1.168554	0.01995536	0.9201842	"Direction(x,y,z):"	0.1542703	-0.6445557	0.7488315
12:13.1	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.527684	0.09689403	0.961313	"Direction(x,y,z):"	0.8428033	-0.4352454	0.3166136
12:13.3	LOCATION	user_Rymihisu	glass	"ORIGIN(x,y,z):"	-2.515529	0.08460795	0.95797	"Direction(x,y,z):"	0.7512025	-0.5013878	-0.4293077
12:13.6	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.515114	0.08568683	0.9562242	"Direction(x,y,z):"	0.8138397	-0.5120292	-0.2747561
12:13.6	LOCATION	user_Rymihisu	paper	"ORIGIN(x,y,z):"	-2.515757	0.08967467	0.9665177	"Direction(x,y,z):"	0.7918688	-0.4128583	0.4499908
12:14.0	LOCATION	user_Bomowaeni	paper	"ORIGIN(x,y,z):"	1.186193	0.003052584	0.8497446	"Direction(x,y,z):"	-0.1938348	-0.6098479	0.7684488
12:14.9	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.515544	0.08755506	0.9788384	"Direction(x,y,z):"	0.8254316	-0.4732274	0.3077637
12:15.2	LOCATION	user_Rymihisu	glass	"ORIGIN(x,y,z):"	-2.512656	0.0875132	0.910296	"Direction(x,y,z):"	0.7610661	-0.4664087	-0.4508229
12:15.8	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.522191	0.09211049	0.9323481	"Direction(x,y,z):"	0.832041	-0.3773606	0.4065794
12:15.8	LOCATION	user_Bomowaeni	plastic	"ORIGIN(x,y,z):"	1.193535	0.01686549	0.8337343	"Direction(x,y,z):"	0.09375016	-0.6615171	0.744047
12:16.4	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.170086	0.01845834	0.833747	"Direction(x,y,z):"	0.03668399	-0.6557432	0.7540923
12:16.8	LOCATION	user_Rymihisu	plastic	"ORIGIN(x,y,z):"	-2.524107	0.09504737	0.9380418	"Direction(x,y,z):"	0.9557996	-0.2140702	0.2015467
12:16.8	LOCATION	user_Rymihisu	wall 4	"ORIGIN(x,y,z):"	-2.524251	0.09525223	0.9385886	"Direction(x,y,z):"	0.9516872	-0.2213791	0.2127974
12:16.8	LOCATION	user_Rymihisu	paper	"ORIGIN(x,y,z):"	-2.526224	0.09903431	0.9477856	"Direction(x,y,z):"	0.784324	-0.4165748	0.4596751
12:17.1	LOCATION	user_Bomowaeni	glass	"ORIGIN(x,y,z):"	1.092526	-0.007800612	0.6760063	"Direction(x,y,z):"	-0.2025819	-0.7615061	-0.6156859
12:17.5	LOCATION	user_Rymihisu	floor	"ORIGIN(x,y,z):"	-2.505963	0.0872132	0.9910467	"Direction(x,y,z):"	0.7290168	-0.5004334	0.4670129
12:17.6	LOCATION	user_Bomowaeni	metal	"ORIGIN(x,y,z):"	1.199726	-0.0126183	0.6983942	"Direction(x,y,z):"	0.07946645	-0.8338588	-0.5462276
12:17.6	LOCATION	user_Rymihisu	plastic	"ORIGIN(x,y,z):"	-2.500772	0.08627118	0.996089	"Direction(x,y,z):"	0.7210324	-0.5067067	0.4726103
12:18.9	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.204699	-0.04707143	0.5294175	"Direction(x,y,z):"	0.001373422	-0.9025248	-0.4306359
12:19.0	LOCATION	user_Bomowaeni	glass	"ORIGIN(x,y,z):"	1.189581	-0.03646232	0.531817	"Direction(x,y,z):"	-0.177917	-0.9182259	-0.3538455
12:19.2	LOCATION	user_Rymihisu	paper	"ORIGIN(x,y,z):"	-2.208304	0.06271913	1.09723	"Direction(x,y,z):"	0.7673922	-0.4914079	0.4118587
12:19.2	LOCATION	user_Bomowaeni	floor	"ORIGIN(x,y,z):"	1.166308	-0.01671803	0.552555	"Direction(x,y,z):"	-0.4039994	-0.8998721	-0.1643613
12:19.4	LOCATION	user_Bomowaeni	wall 4	"ORIGIN(x,y,z):"	1.116298	0.05254659	0.6806557	"Direction(x,y,z):"	-0.774095	-0.3796287	0.5066152
12:19.9	LOCATION	user_Rymihisu	plastic	"ORIGIN(x,y,z):"	-2.136393	0.05464429	1.153809	"Direction(x,y,z):"	0.5707197	-0.6423019	0.5115929
12:20.6	LOCATION	user_Bomowaeni	paper	"ORIGIN(x,y,z):"	1.174221	0.01474541	0.9194508	"Direction(x,y,z):"	-0.1984603	-0.7239669	0.6606704
